school_year,dpi_true_id,school_name,accurate_agency_type,broad_agency_type,overall_score,overall_rating,lowest_grade,highest_grade,grade_band,school_type,school_enrollment,district_enrollment,per_am_in,per_asian,per_b_aa,per_hisp_lat,per_nh_opi,per_white,per_tom,per_swd,per_ed,per_lep,per_choice,per_open,sch_ach,sch_ela_ach,sch_math_ach,sch_growth,sch_ela_growth,sch_math_growth,sch_cg,sch_ela_cg,sch_math_cg,sch_4y_grad_gap,sch_6y_grad_gap,sch_grad_gap,sch_ot,sch_grad_rate,sch_att_rate,sch_3rd_ela,sch_8th_math,ach_weight,growth_weight,cg_weight,ot_weight,report_card_type,cg_redacted,has_2_rc
2016-17,3619_0875,Universal Academy for the College Bound,Non-Instrumentality Charter,Independently Operated,50.7,Fails to Meet Expectations,K4,12,K-12,Elementary/Secondary School,1073,76583,0,0,0.95,0.02,0,0.01,0.01,0.18,0.91,0,NA,0,17.6,11.5,6.2,34.7,20.7,14,83.7,42.9,40.8,NA,NA,NA,73.3,NA,69.5,2.9,0.9,NA,NA,NA,NA,Public - All Students,0,0
2016-17,3619_0387,Victory Elementary,Traditional Public,District Operated,77.9,Exceeds Expectations,K3,8,K-8,Elementary School,571,76583,0.02,0.18,0.15,0.31,0,0.31,0.03,0.12,0.93,0.26,NA,0.04,42.8,23.4,19.5,72.7,38.7,34,90.2,43.4,46.8,NA,NA,NA,82.2,NA,73.8,4.7,3.7,NA,NA,NA,NA,Public - All Students,0,0
2016-17,3619_0390,Vieau Elementary,Traditional Public,District Operated,74,Exceeds Expectations,K3,8,K-8,Elementary School,731,76583,0,0,0.01,0.97,0,0.02,0,0.22,0.94,0.44,NA,0.02,41,22.8,18.3,71.7,36.8,34.9,74.9,38.4,36.5,NA,NA,NA,83.9,NA,76.3,4.2,3.4,NA,NA,NA,NA,Public - All Students,0,0
2016-17,3619_0033,Vincent High,Traditional Public,District Operated,32.1,Fails to Meet Expectations,9,12,9-12,High School,999,76583,0,0.02,0.92,0.02,0,0.02,0.02,0.27,0.8,0,NA,0,15.5,11.9,3.6,NA,NA,NA,57.8,16.4,17.9,12.6,10.9,23.5,63.8,63.8,NA,NA,NA,NA,NA,NA,NA,Public - All Students,0,0
2016-17,3619_0204,Wedgewood Park School,Traditional Public,District Operated,66.2,Meets Expectations,6,8,6-8,Middle School,922,76583,0,0.06,0.16,0.59,0,0.16,0.03,0.15,0.75,0.14,NA,0.03,52.7,29.6,23.1,61.3,34,27.3,61,32.2,28.8,NA,NA,NA,82.9,NA,73.5,NA,9.4,NA,NA,NA,NA,Public - All Students,0,0
2016-17,3619_0130,Westside Academy,Traditional Public,District Operated,48.3,Fails to Meet Expectations,K3,8,K-8,Elementary School,375,76583,0,0,0.95,0.03,0,0.01,0,0.18,0.98,0,NA,0,15.2,8.5,6.7,36.6,19.7,16.9,70.2,32.6,37.6,NA,NA,NA,74.2,NA,71.5,1.6,1.1,NA,NA,NA,NA,Public - All Students,0,0
2016-17,3619_0397,Whitman Elementary,Traditional Public,District Operated,78.9,Exceeds Expectations,K3,8,K-8,Elementary School,415,76583,0.02,0.03,0.18,0.34,0,0.37,0.05,0.22,0.75,0.02,NA,0.08,59.1,30.8,28.3,78.4,40.6,37.8,76.3,37.9,38.4,NA,NA,NA,86.2,NA,75.3,6.6,4.3,NA,NA,NA,NA,Public - All Students,0,0
2016-17,3619_0398,Whittier Elementary,Instrumentality Charter,District Operated,97.9,Significantly Exceeds Expectations^,K3,5,K-5,Elementary School,218,76583,0,0.05,0.08,0.24,0,0.56,0.07,0.09,0.49,0.01,NA,0.05,94.7,47.4,47.3,100,50,50,100,50,50,NA,NA,NA,94.8,NA,75.9,18.9,NA,NA,NA,NA,NA,Public - All Students,0,0
2016-17,3619_0424,WHS Information Technology,Traditional Public,District Operated,26.1,Fails to Meet Expectations,9,12,9-12,High School,662,76583,0,0.05,0.89,0.02,0,0.02,0.01,0.25,0.86,0.07,NA,0,9.4,6.8,2.6,NA,NA,NA,53.9,11.3,17.4,11.3,13.9,25.2,54.1,54.1,NA,NA,NA,NA,NA,NA,NA,Public - All Students,0,0
2016-17,3619_0399,Wisconsin Conservatory of Lifelong Learning,Traditional Public,District Operated,32.5,Fails to Meet Expectations,K3,12,K-12,Elementary/Secondary School,548,76583,0,0.04,0.86,0.05,0,0.02,0.02,0.3,0.93,0.01,NA,0,13.3,8.6,4.7,28,12.1,15.9,46.8,12.2,15.7,8.6,10.3,18.9,50.2,47.6,NA,1.7,0.9,NA,NA,NA,NA,Public - All Students,0,0
2016-17,3619_0295,Zablocki Elementary,Traditional Public,District Operated,61.5,Meets Few Expectations,K3,5,K-5,Elementary School,434,76583,0.02,0.07,0.14,0.61,0,0.14,0.03,0.24,0.94,0.17,NA,0.03,32.2,17,15.2,49.9,25.4,24.5,70.4,33.4,37,NA,NA,NA,79.5,NA,73.1,6.4,NA,NA,NA,NA,NA,Public - All Students,0,0
2016-17,8106_1251,Milwaukee Academy of Science,2r/2x Charter,Independently Operated,77.6,Exceeds Expectations,K4,12,K-12,Elementary/Secondary School,1056,1056,0,0,0.99,0.01,0,0,0,0.11,0.94,0,NA,0,28.9,13.7,15.2,85,36.8,48.2,75,14.8,16.3,43.9,NA,43.9,76.9,71.7,NA,2.2,3,NA,NA,NA,NA,Public - All Students,0,0
2016-17,8127_0400,Milwaukee Collegiate Academy,2r/2x Charter,Independently Operated,53.9,Meets Few Expectations,9,12,9-12,High School,300,300,0,0,0.99,0.01,0,0,0,0.14,0.95,0,NA,0,22.1,14.3,7.9,NA,NA,NA,76.7,12,16.8,47.9,NA,47.9,96.8,96.8,NA,NA,NA,NA,NA,NA,NA,Public - All Students,0,0
2016-17,0000_1870,Milwaukee Lutheran High,Private,Private,46.3,Fails to Meet Expectations,8,12,6-12,High School,637,NA,0,0.04,0.77,0.04,0,0.12,0.03,0.03,0.69,0,NA,NA,37.5,21.5,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.5,NA,71.5,NA,1,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,8128_0800,Milwaukee Math and Science Academy,2r/2x Charter,Independently Operated,65,Meets Expectations,K4,8,K-8,Elementary/Secondary School,379,379,0,0,0.96,0.03,0,0.01,0,0.04,0.98,0.08,NA,0,28.8,15.5,13.3,59.4,34,25.4,89.4,50,39.4,NA,NA,NA,78,NA,72.3,3.6,2.1,NA,NA,NA,NA,Public - All Students,0,0
2016-17,8129_0100,Milwaukee Scholars Charter School,2r/2x Charter,Independently Operated,81.3,Exceeds Expectations^,K4,8,K-8,Elementary School,658,658,0,0.02,0.94,0.01,0,0,0.01,0.1,0.94,0.01,NA,0,28.3,15.5,12.8,91.7,48.2,43.5,75.1,39.1,36,NA,NA,NA,79.5,NA,74.6,3.2,1.7,NA,NA,NA,NA,Public - All Students,0,0
2016-17,0000_1873,Milw Seventh Day Adventist Sch,Private,Private,64.4,Meets Expectations,K4,10,K-8,Elementary/Secondary School,193,NA,0,0.02,0.23,0.74,0,0.01,0,0,0.94,0.06,NA,NA,34.1,19.4,14.7,62.3,39.7,22.6,NA,NA,NA,NA,NA,NA,79.2,NA,75.1,2.5,1.6,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_1910,Mother of Good Counsel Gr Sch,Private,Private,83.4,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,216,NA,0,0.02,0.75,0.1,0,0.05,0.08,0.02,0.84,0,NA,NA,50.6,30.2,20.5,86,47.3,38.7,NA,NA,NA,NA,NA,NA,86.4,NA,76.1,5.5,4.8,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_1930,Mount Calvary Lutheran Gr Sch,Private,Private,61,Meets Few Expectations,K4,8,K-8,Elementary School,185,NA,0,0,0.9,0.05,0,0,0.05,0,0.91,0.02,NA,NA,37.8,21.9,15.9,55.6,34,21.6,NA,NA,NA,NA,NA,NA,82.5,NA,76,3.6,2.9,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_1980,Mount Lebanon Lutheran School,Private,Private,88.4,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,212,NA,0,0.01,0.82,0.07,0,0.04,0.05,0.05,0.96,0.01,NA,NA,37.3,20.3,17.1,94.4,44.4,50,NA,NA,NA,NA,NA,NA,87.6,NA,79.4,5.2,3,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_1990,Mount Olive Lutheran Grade Sch,Private,Private,55.5,Meets Few Expectations,K4,8,K-8,Elementary School,143,NA,0,0,0.49,0.09,0,0.22,0.2,0.01,0.54,0,NA,NA,39.4,23.6,15.9,48.9,31.1,17.8,NA,NA,NA,NA,NA,NA,82.3,NA,76,4,2.3,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_1996,Nativity Jesuit Middle School,Private,Private,71.8,Meets Expectations,K4,8,K-8,Middle School,182,NA,0,0,0,1,0,0,0,0,0.87,0.2,NA,NA,79.3,39.9,39.4,62.2,29.2,33,NA,NA,NA,NA,NA,NA,95.3,NA,78.3,NA,17,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_1327,New Testament Christian Acad,Private,Private,55.9,Meets Few Expectations,K4,12,K-12,Elementary School,58,NA,0,0.02,0.86,0.03,0,0.07,0.02,0,0.02,0,NA,NA,43.4,25,18.4,65.1,24.5,40.6,NA,NA,NA,NA,NA,NA,97,NA,97,NA,NA,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_1575,Northwest Catholic,Private,Private,82.5,Exceeds Expectations,K4,8,K-8,Elementary School,216,NA,0,0.09,0.68,0.08,0,0.06,0.08,0.01,0.91,0,NA,NA,35.7,22,13.7,85.9,50,35.9,NA,NA,NA,NA,NA,NA,87.4,NA,80,5.1,2.3,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_2030,Northwest Lutheran Grade Sch,Private,Private,83.3,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,237,NA,0,0,0.91,0.02,0,0.02,0.04,0.02,0.88,0,NA,NA,41.9,22.3,19.6,87.9,41.6,46.3,NA,NA,NA,NA,NA,NA,83.3,NA,76.6,3.6,3.1,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_1095,Notre Dame School of Milwaukee,Private,Private,88,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,407,NA,0,0,0,0.99,0,0.01,0,0.01,0.86,0.29,NA,NA,54.5,28.5,26,91.6,41.6,50,NA,NA,NA,NA,NA,NA,88.3,NA,77.2,6.2,4.9,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_2240,Our Lady Queen of Peace Gr Sch,Private,Private,75.5,Exceeds Expectations,K4,8,K-8,Elementary School,151,NA,0,0.01,0.04,0.89,0,0.05,0.01,0.01,0.95,0.05,NA,NA,38.5,22.7,15.8,75.5,46.3,29.2,NA,NA,NA,NA,NA,NA,86.7,NA,80,4.4,2.3,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_2291,Pilgrim Lutheran School,Private,Private,91.4,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,233,NA,0.01,0,0.91,0.03,0,0.01,0.03,0.02,0.91,0,NA,NA,41.8,23.5,18.4,100,50,50,NA,NA,NA,NA,NA,NA,83.2,NA,75.4,4.5,3.3,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_2300,Pius XI Catholic High School,Private,Private,53.6,Meets Few Expectations,9,12,9-12,High School,398,NA,0.01,0,0.35,0.34,0,0.23,0.06,0.04,0.59,0,NA,NA,43.7,26.8,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.4,NA,93.4,NA,NA,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_1205,Prince of Peace School,Private,Private,78.9,Exceeds Expectations,K4,8,K-8,Elementary School,450,NA,0,0,0.01,0.98,0,0.01,0,0.05,0.97,0.47,NA,NA,39.6,22.3,17.3,81.2,40.6,40.6,NA,NA,NA,NA,NA,NA,84.6,NA,75.3,6,3.3,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_1530,Right Step Inc,Private,Private,46.8,Fails to Meet Expectations,5,12,K-12,Elementary/Secondary School,111,NA,0,0,0.9,0.05,0,0.02,0.03,0.04,0.97,0,NA,NA,6.7,5,1.8,49,24.5,24.5,NA,NA,NA,NA,NA,NA,72.8,NA,72.5,NA,0.3,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_1351,Risen Savior Evan Luth Sch,Private,Private,64,Meets Expectations,K4,8,K-8,Elementary School,235,NA,0,0.01,0.54,0.44,0,0,0.01,0.05,0.93,0.03,NA,NA,46.6,22,24.6,58.4,23.5,34.9,NA,NA,NA,NA,NA,NA,84.3,NA,75.4,5,3.9,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,8133_0100,Rocketship Southside Community Prep,2r/2x Charter,Independently Operated,72.8,Meets Expectations,K4,5,K-5,Elementary School,509,509,0,0,0.03,0.94,0,0.02,0.01,0.11,0.92,0.44,NA,0,57.7,26.6,31.1,77.4,31.1,46.3,57.4,7.4,50,NA,NA,NA,83,NA,73.6,9.4,NA,NA,NA,NA,NA,Public - All Students,0,0
2016-17,0000_2750,Saint Adalbert Grade School,Private,Private,50.1,Fails to Meet Expectations,K4,8,K-8,Elementary School,467,NA,0,0,0,1,0,0,0,0.01,0.01,0.52,NA,NA,36.9,21.6,15.4,47,25.4,21.6,NA,NA,NA,NA,NA,NA,86.9,NA,80,4,2.9,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_3100,Saint Anthony School,Private,Private,71.4,Meets Expectations,K4,12,K-12,Elementary/Secondary School,1931,NA,0,0,0.01,0.99,0,0,0,0,0.99,0.23,NA,NA,41.2,22.4,18.8,70.8,37.8,33,NA,NA,NA,NA,NA,NA,82,NA,73.7,4.5,3.8,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_3410,Saint Catherine School,Private,Private,73.6,Exceeds Expectations,K4,8,K-8,Elementary School,163,NA,0,0,0.91,0.03,0,0.01,0.06,0.01,0.93,0,NA,NA,19.4,12.7,6.7,75.5,33,42.5,NA,NA,NA,NA,NA,NA,84.6,NA,80,2.8,1.8,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_3455,Saint Charles Borromeo School,Private,Private,86.4,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,131,NA,0,0.14,0.01,0.39,0,0.44,0.01,0,0.49,0,NA,NA,65.1,36.5,28.6,94.4,50,44.4,NA,NA,NA,NA,NA,NA,90.1,NA,76.4,13.7,NA,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_3580,Saint Coletta Day Sch of Milw,Private,Private,NA,NR-DATA*,3,12,K-12,Elementary/Secondary School,17,NA,0,0.06,0.41,0.23,0,0.23,0.06,0.71,0.94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_3935,Saint Gregory the Great Gr Sch,Private,Private,70.4,Meets Expectations,K4,8,K-8,Elementary School,203,NA,0,0.01,0,0.7,0,0.23,0.05,0.01,0.74,0.09,NA,NA,56.1,32.6,23.5,66,31.1,34.9,NA,NA,NA,NA,NA,NA,86.5,NA,74.9,7.9,3.7,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_4210,Saint Joan Antida High School,Private,Private,NA,NR-DATA*,9,12,9-12,High School,140,NA,0,0.01,0.31,0.6,0,0.06,0.02,0,0.98,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_4420,Saint John Kanty Grade School,Private,Private,68.4,Meets Expectations,K4,8,K-8,Elementary School,186,NA,0,0.02,0,0.97,0,0,0.01,0.03,0.87,0.29,NA,NA,43.2,20.1,23.1,65.1,32.1,33,NA,NA,NA,NA,NA,NA,84.8,NA,76.6,4.7,3.5,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_4655,Saint Johns Evang Lutheran Sch,Private,Private,77.8,Exceeds Expectations,K4,8,K-8,Elementary School,161,NA,0,0.3,0.02,0.29,0,0.33,0.06,0,0.64,0.26,NA,NA,63,27.6,35.4,75.5,36.8,38.7,NA,NA,NA,NA,NA,NA,88.9,NA,76.6,4.5,7.8,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_4950,Saint Josaphat Parish School,Private,Private,53.9,Meets Few Expectations,K4,8,K-8,Elementary School,232,NA,0,0,0,0.95,0,0.03,0.01,0.02,0.1,0.03,NA,NA,40.5,25.1,15.4,65.1,32.1,33,NA,NA,NA,NA,NA,NA,82.3,NA,77.1,2.4,2.8,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_8224,Saint Joseph Academy,Private,Private,53.6,Meets Few Expectations,K4,6,K-5,Elementary School,441,NA,0.01,0.02,0.03,0.9,0,0.04,0.01,0.01,0.74,0.33,NA,NA,28.4,13.1,15.3,47,21.6,25.4,NA,NA,NA,NA,NA,NA,79.1,NA,75,4.1,NA,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_5640,Saint Lucas Lutheran School,Private,Private,83.2,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,125,NA,0.02,0.03,0.18,0.26,0,0.51,0,0.02,0.54,0,NA,NA,57.1,28.1,29,89.7,39.7,50,NA,NA,NA,NA,NA,NA,88.4,NA,76.5,11.9,NA,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_5710,Saint Marcus Lutheran School,Private,Private,76.8,Exceeds Expectations,K4,8,K-8,Elementary School,784,NA,0,0,0.88,0.04,0,0.03,0.04,0.07,0.81,0,NA,NA,53.3,26.1,27.2,75.5,34.9,40.6,NA,NA,NA,NA,NA,NA,87.5,NA,76.3,6,5.2,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_5720,Saint Margaret Mary Grade Sch,Private,Private,59.5,Meets Few Expectations,K4,8,K-8,Elementary School,253,NA,0,0.07,0.64,0.07,0,0.08,0.15,0.02,0.86,0,NA,NA,38.2,23.5,14.7,51.8,21.6,30.2,NA,NA,NA,NA,NA,NA,86.7,NA,79.5,4,3.2,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_5830,Saint Martini Lutheran Gr Sch,Private,Private,79.1,Exceeds Expectations,K4,8,K-8,Elementary School,250,NA,0,0.02,0.07,0.86,0,0.04,0.01,0.01,0.99,0.34,NA,NA,48.2,26.1,22.2,80.3,41.6,38.7,NA,NA,NA,NA,NA,NA,85,NA,76.3,5.1,3.6,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_6690,Saint Matthias School,Private,Private,72.7,Meets Expectations,K4,8,K-8,Elementary School,92,NA,0,0.01,0.01,0.36,0,0.62,0,0.01,0.4,0,NA,NA,69.5,38.6,30.9,63.2,29.2,34,NA,NA,NA,NA,NA,NA,100,NA,100,NA,NA,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_7400,Saint Peter Immanuel Luth Sch,Private,Private,41.1,Fails to Meet Expectations,K4,8,K-8,Elementary School,173,NA,0,0.06,0.83,0.04,0,0.02,0.04,0.02,0.92,0.04,NA,NA,9.8,7.4,2.4,30.9,29.2,1.7,NA,NA,NA,NA,NA,NA,78.2,NA,76,1.9,0.3,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_1302,Saint Philips Lutheran School,Private,Private,79.7,Exceeds Expectations,K4,8,K-8,Elementary School,136,NA,0,0.01,0.72,0.2,0,0.07,0,0.01,0.81,0,NA,NA,33.4,18.9,14.5,85,40.6,44.4,NA,NA,NA,NA,NA,NA,79.1,NA,72,4.8,2.3,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_1200,Saint Rafael the Archangel,Private,Private,52.9,Fails to Meet Expectations,K4,8,K-8,Elementary School,376,NA,0,0,0,0.96,0,0.02,0.02,0.03,0.99,0.35,NA,NA,45.3,25.6,19.8,42.2,14,28.2,NA,NA,NA,NA,NA,NA,84.1,NA,76.1,4.1,3.9,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_7670,Saint Roman Grade School,Private,Private,63.4,Meets Expectations,K4,8,K-8,Elementary School,256,NA,0,0.16,0.03,0.65,0,0.13,0.03,0.01,0.73,0.01,NA,NA,46.9,25.9,21,57.5,33,24.5,NA,NA,NA,NA,NA,NA,84.3,NA,76.8,5.1,2.4,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_7720,Saint Sebastian Grade School,Private,Private,86.7,Significantly Exceeds Expectations,K4,8,K-8,Elementary School,195,NA,0.01,0.05,0.28,0.15,0,0.31,0.21,0,0.57,0,NA,NA,65.9,39.4,26.5,90.6,50,40.6,NA,NA,NA,NA,NA,NA,90.4,NA,80,6.2,4.2,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_7980,Saint Thomas Aquinas Academy,Private,Private,72.3,Meets Expectations,K4,8,K-8,Elementary School,116,NA,0,0.01,0.01,0.39,0,0.53,0.06,0,0.55,0,NA,NA,64.3,37,27.3,67,25.4,41.6,NA,NA,NA,NA,NA,NA,90,NA,75.4,7.6,7,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_3160,Saint Vincent Pallotti School,Private,Private,57.1,Meets Few Expectations,K4,8,K-8,Elementary School,146,NA,0,0.1,0.22,0.32,0.01,0.27,0.08,0.07,0.86,0,NA,NA,48.5,27.3,21.2,48,26.4,21.6,NA,NA,NA,NA,NA,NA,84.2,NA,74.9,5.2,4.1,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_8075,Salam School,Private,Private,70.6,Meets Expectations,K4,12,K-12,Elementary/Secondary School,703,NA,0,0.32,0.16,0,0,0.51,0.01,0,0.79,0.13,NA,NA,59.3,31.7,27.6,65.1,27.3,37.8,NA,NA,NA,NA,NA,NA,88.7,NA,77.3,5.3,6.1,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_8080,Salem Lutheran School,Private,Private,48.1,Fails to Meet Expectations,K4,8,K-8,Elementary School,132,NA,0.01,0.03,0.5,0.1,0,0.28,0.08,0.01,0.66,0.01,NA,NA,38.4,17.3,21.2,36.6,10.2,26.4,NA,NA,NA,NA,NA,NA,82,NA,76.5,5.5,NA,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,8107_1279,School for Early Development and Achievement (SEDA),2r/2x Charter,Independently Operated,NA,Alternate Rating - Satisfactory Progress,K3,2,K-5,Elementary School,45,45,0,0,0.93,0.02,0,0.02,0.02,0.22,0.96,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public - All Students,0,0
2016-17,8001_8121,Seeds of Health Elementary Program,2r/2x Charter,Independently Operated,74.7,Exceeds Expectations,K4,8,K-8,Elementary School,450,938,0,0.01,0.01,0.92,0,0.04,0.02,0.11,0.85,0.07,NA,0,50.5,27.1,23.4,71.7,38.7,33,75.1,42.2,32.9,NA,NA,NA,84.4,NA,75,5.9,3.5,NA,NA,NA,NA,Public - All Students,0,0
2016-17,8001_8115,Tenor High School,2r/2x Charter,Independently Operated,61.1,Meets Few Expectations,9,12,9-12,High School,236,938,0.01,0,0.3,0.56,0,0.12,0,0.1,0.81,0.03,NA,0,34.7,19,15.7,NA,NA,NA,68.5,13.2,15.2,19.9,20.2,40.1,98.9,98.9,NA,NA,NA,NA,NA,NA,NA,Public - All Students,0,0
2016-17,8001_8124,Veritas High,2r/2x Charter,Independently Operated,68,Meets Expectations,9,12,9-12,High School,252,938,0.01,0.01,0.02,0.89,0,0.07,0,0.07,0.85,0.04,NA,0,48.6,26.5,22.1,NA,NA,NA,72.2,17.3,16.3,19,19.6,38.6,98.4,98.4,NA,NA,NA,NA,NA,NA,NA,Public - All Students,0,0
2016-17,0000_8190,Sharon Junior Academy,Private,Private,NA,NR-DATA*,K4,8,K-8,Elementary School,5,NA,0,0,1,0,0,0,0,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_1167,Sherman Park Lutheran Sch,Private,Private,64.4,Meets Expectations,K4,8,K-8,Elementary School,244,NA,0,0,0.94,0.01,0,0.01,0.03,0.03,0.95,0,NA,NA,39.7,19.5,20.2,61.2,28.2,33,NA,NA,NA,NA,NA,NA,80.3,NA,75,4.4,0.9,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_1704,Shining Star Christian Schools,Private,Private,65.3,Meets Expectations,K4,7,K-8,Elementary School,203,NA,0,0,0.88,0.05,0,0.05,0.01,0.08,0.93,0,NA,NA,22.5,13,9.5,72.7,37.8,34.9,NA,NA,NA,NA,NA,NA,78,NA,72.8,5.2,NA,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_8217,Siloah Lutheran School,Private,Private,43.7,Fails to Meet Expectations,K4,8,K-8,Elementary School,178,NA,0,0,0.96,0.01,0,0,0.03,0.01,0.04,0,NA,NA,29.2,16.2,13,54.7,30.2,24.5,NA,NA,NA,NA,NA,NA,79.5,NA,75.8,1.3,2.4,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_1048,Tamarack Waldorf School,Private,Private,43.1,Fails to Meet Expectations,K4,12,K-12,Elementary/Secondary School,242,NA,0,0.01,0.22,0.21,0,0.46,0.1,0,0.63,0,NA,NA,30.6,20.3,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.3,NA,93.3,NA,NA,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_1171,Texas Bufkin Christian Acad,Private,Private,NA,NR-DATA*,K4,12,K-12,Elementary/Secondary School,72,NA,0,0,0.94,0.06,0,0,0,0.04,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_1631,TransCenter for Youth/ElPuente,Private,Private,14.6,Fails to Meet Expectations,9,12,9-12,High School,100,NA,0.04,0,0.13,0.74,0,0.07,0.02,0.21,0.84,0.13,NA,NA,6,5.2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1,NA,74.1,NA,NA,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_1686,United to Serve Academy,Private,Private,NA,NR-DATA*,K4,12,K-12,Elementary/Secondary School,354,NA,0,0,0.99,0.01,0,0,0,0.02,0.98,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_1253,Victory Christian Academy,Private,Private,71.2,Meets Expectations,K4,8,K-8,Elementary School,180,NA,0.01,0.01,0.12,0.74,0,0.1,0.03,0.02,0.78,0.07,NA,NA,37.7,23.4,14.3,70.8,36.8,34,NA,NA,NA,NA,NA,NA,82.3,NA,75.3,4.7,2.3,NA,NA,NA,NA,Private - Choice Students,0,1
2016-17,0000_1627,Wells Street Academy,Private,Private,NA,NR-DATA*,K4,12,K-12,Elementary/Secondary School,15,NA,0,0,0.6,0.2,0,0.2,0,0,0.87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private - Choice Students,0,0
2016-17,0000_8720,Wisconsin Lutheran High School,Private,Private,56.1,Meets Few Expectations,9,12,9-12,High School,424,NA,0,0.02,0.55,0.13,0,0.25,0.04,0.01,0.66,0.04,NA,NA,46.8,23.3,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.5,NA,93.5,NA,NA,NA,NA,NA,NA,Private - Choice Students,0,1
